id,SurveyNum,Avrage_PR,Trans_lengthm,Lionfish_size_TL,Habitat_type,Lionfish_visibility,Lionfish_behaviour,Adj_behaviour,TOD,Num_attempts,Captured_bin,Mins_elapsed,Hrs_elapsed,Adj_min,Gamma_min,Capturer_name,Proportion_caught,Adj_Prop,Prop_remaining,Cap_Dives,Cap_removals,Cap_exp,Cap_affl,Cap_exp_new,Cap_exp_2821,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2,Average,LF,i.Site_ID,i.trans_area,NumPerSurv,AvgTimeSurv,i.NumPerSurv,i.trans_area.1,TransDens,i.Site_area_m2,AvgLFSite,AvgTimeSite,i.Site_area_m2.1,SiteDens1000,SiteDens,AvgCoral,AvgGorg
110,275,0.931034483,14,27,Reef,SH,rest,rest,midday,1,1,6,0.1,4.998,4.998,Zoe.Liz,0.833333333,0.833333333,0.166666667,32,0,Low,Intern,None,Low,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,11,399,798,33.76,1,KL-P11,399,6,1.5138888888333333,6,399,0.015037593984962405,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
112,276,0.931034483,0,10,Reef,EXP,hover,active,Crepuscular,1,1,0,0,0.083333333,0.083333333,Zoe.Liz,1,0.99999,0,32,0,Low,Intern,None,Low,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,11,399,798,33.76,1,KL-P11,399,2,2.4989999999999997,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
113,276,0.931034483,0,10,Reef,SH,rest,rest,Crepuscular,5,1,4.998,0.0833,4.914666667,4.914666667,Zoe.Liz,1,0.99999,0,32,0,Low,Intern,None,Low,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,11,399,798,33.76,1,KL-P11,399,2,2.4989999999999997,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
142,362,0.8,24,29,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,2/10/2014,Winter 2014,7,Liz and Jess,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,2,1.5,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
143,362,0.8,24,17,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,2/10/2014,Winter 2014,7,Liz and Jess,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,2,1.5,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
160,399,0.529411765,44,14,Reef,EXP,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,3/13/2014,Spring 2014,8,Liz and Jess,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,12,399,798,33.76,1,KL-P11,399,1,1.998,1,399,0.002506265664160401,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
161,400,0.529411765,12,26,Reef,SH,hover,active,midday,2,0,3,0.05,3,3,Liz,0,0.001,1,400,200,High,NRM&CS,High,High,3/13/2014,Spring 2014,8,Liz and Jess,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,12,399,798,33.76,1,KL-P11,399,1,3,1,399,0.002506265664160401,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
283,1454,0.858974359,23,20,Reef,EXP,swim,active,midday,1,0,3,0.05,3,3,Steve Schalk,0.75,0.75,0.25,NA,NA,High,NRM&CS,High,High,5/30/2014,Spring 2014,9,Steve and Trudy,KL-P11,1,Florida,FKNMS,Key Largo,patch,13,399,798,33.76,1,KL-P11,399,4,1.2911666665,4,399,0.010025062656641603,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
280,1454,0.858974359,35,10,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Steve Schalk,0.75,0.75,0.25,NA,NA,High,NRM&CS,High,High,5/30/2014,Spring 2014,9,Steve and Trudy,KL-P11,1,Florida,FKNMS,Key Largo,patch,13,399,798,33.76,1,KL-P11,399,4,1.2911666665,4,399,0.010025062656641603,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
281,1454,0.858974359,16,18,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Steve Schalk,0.75,0.75,0.25,NA,NA,High,NRM&CS,High,High,5/30/2014,Spring 2014,9,Steve and Trudy,KL-P11,1,Florida,FKNMS,Key Largo,patch,13,399,798,33.76,1,KL-P11,399,4,1.2911666665,4,399,0.010025062656641603,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
282,1454,0.858974359,16,10,Reef,SH,rest,rest,midday,3,1,1.998,0.0333,1.998,1.998,Steve Schalk,0.75,0.75,0.25,NA,NA,High,NRM&CS,High,High,5/30/2014,Spring 2014,9,Steve and Trudy,KL-P11,1,Florida,FKNMS,Key Largo,patch,13,399,798,33.76,1,KL-P11,399,4,1.2911666665,4,399,0.010025062656641603,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
403,2344,0.625,15,20,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,9/25/2014,Fall 2014,12,Carlos and Alyssa,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,1,0.083333333,1,399,0.002506265664160401,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
404,2346,0.625,15,23,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,9/25/2014,Fall 2014,12,Carlos and Alyssa,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,2,4.998,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
405,2346,0.625,15,30,Reef,SH,rest,rest,midday,2,1,7.998,0.1333,7.998,7.998,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,9/25/2014,Fall 2014,12,Carlos and Alyssa,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,2,4.998,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
417,2412,0.857142857,15,12,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,12/9/2014,Winter 2015,13,Liz and Alyssa,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,13,399,798,33.76,1,KL-P11,399,1,0.083333333,1,399,0.002506265664160401,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
444,2509,0.714285714,13,16,Reef,EXP,rest,rest,midday,1,0,1.998,0.0333,1.998,1.998,BZ,0,0.001,1,150,0,Low,Intern,Low,Low,1/21/2015,Winter 2015,14,Liz and BZ,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,12,399,798,33.76,1,KL-P11,399,1,1.998,1,399,0.002506265664160401,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
475,2643,0.733333333,8,15,Reef,SH,hover,active,midday,1,1,0,0,0,1e-8,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low,3/24/2015,Spring 2015,15,Jack and Carlos,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,1,0,1,399,0.002506265664160401,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
476,2644,0.733333333,33,12,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low,3/24/2015,Spring 2015,15,Jack and Carlos,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,2,0.5426666665,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
477,2644,0.733333333,33,12,Reef,SH,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low,3/24/2015,Spring 2015,15,Jack and Carlos,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,2,0.5426666665,2,399,0.005012531328320802,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
478,2645,0.733333333,32,13,Sand,EXP,hover,active,Crepuscular,1,1,0,0,0.083333333,0.083333333,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low,3/24/2015,Spring 2015,15,Jack and Carlos,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,3,0.083333333,3,399,0.007518796992481203,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
479,2645,0.733333333,36,33,Reef,SH,rest,rest,Crepuscular,1,1,0,0,0.083333333,0.083333333,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low,3/24/2015,Spring 2015,15,Jack and Carlos,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,3,0.083333333,3,399,0.007518796992481203,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
480,2645,0.733333333,30,9,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Jack Fishman,1,0.99999,0,400,2,Low,Intern,Low,Low,3/24/2015,Spring 2015,15,Jack and Carlos,KL-P11,0.33,Florida,FKNMS,Key Largo,patch,10,399,798,33.76,1,KL-P11,399,3,0.083333333,3,399,0.007518796992481203,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
487,2695,0.857142857,12,16,Reef,SH,rest,rest,midday,2,1,1.5,0.025,1.5,1.5,BZ,1,0.99999,0,150,0,Low,Intern,Low,Low,5/20/2015,Spring 2015,16,Lizard and BZ,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,15,399,798,33.76,1,KL-P11,399,1,1.5,1,399,0.002506265664160401,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
501,2770,0.7,15,12,Reef,SH,rest,rest,midday,3,0,10.998,0.1833,10.998,10.998,Lad,0.75,0.75,0.25,10000,1000,High,NRM&CS,High,High,7/20/2015,Summer 2015,17,Emily and Lad,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,11,418,798,33.76,1,KL-P11,418,4,4.76983333325,4,418,0.009569377990430622,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
500,2770,0.7,15,10,Reef,EXP,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Lad,0.75,0.75,0.25,10000,1000,High,NRM&CS,High,High,7/20/2015,Summer 2015,17,Emily and Lad,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,11,418,798,33.76,1,KL-P11,418,4,4.76983333325,4,418,0.009569377990430622,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
499,2770,0.7,32,10,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Lad,0.75,0.75,0.25,10000,1000,High,NRM&CS,High,High,7/20/2015,Summer 2015,17,Emily and Lad,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,11,418,798,33.76,1,KL-P11,418,4,4.76983333325,4,418,0.009569377990430622,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
502,2770,0.7,15,10,Reef,SH,rest,rest,midday,2,1,4.998,0.0833,4.998,4.998,Lad,0.75,0.75,0.25,10000,1000,High,NRM&CS,High,High,7/20/2015,Summer 2015,17,Emily and Lad,KL-P11,0.5,Florida,FKNMS,Key Largo,patch,11,418,798,33.76,1,KL-P11,418,4,4.76983333325,4,418,0.009569377990430622,798,4.733333333333333,1.7036999999,798,5.931495405179616,0.005931495405179616,10.987654320966667,5.948343079844444
1,115,0.891891892,10,17,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,15,280,544,36.714285714285715,1,KL-P14,280,2,1.002,2,280,0.007142857142857143,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
2,115,0.891891892,26,17,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,15,280,544,36.714285714285715,1,KL-P14,280,2,1.002,2,280,0.007142857142857143,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
57,170,1,24.5,24,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/11/2013,Summer 2013,3,Catie/Steve,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,10,272,544,36.714285714285715,1,KL-P14,272,2,0.5426666665,2,272,0.007352941176470588,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
58,170,1,19.8,18,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/11/2013,Summer 2013,3,Catie/Steve,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,10,272,544,36.714285714285715,1,KL-P14,272,2,0.5426666665,2,272,0.007352941176470588,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
104,271,0.931034483,21,35,Reef,EXP,hover,active,midday,1,1,4.002,0.0667,4.002,4.002,Zoe.Liz,1,0.99999,0,32,0,Low,Intern,None,Low,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,14,272,544,36.714285714285715,1,KL-P14,272,2,4.5009999999999994,2,272,0.007352941176470588,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
105,271,0.931034483,0,12,Reef,SH,rest,rest,midday,4,1,5,0.083333333,5,5,Zoe.Liz,1,0.99999,0,32,0,Low,Intern,None,Low,10/6/2013,Fall 2013,5,Zoe and Lizard,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,14,272,544,36.714285714285715,1,KL-P14,272,2,4.5009999999999994,2,272,0.007352941176470588,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
151,386,0.529411765,1,23,Reef,SH,rest,rest,midday,1,1,0.834,0.0139,0.834,0.834,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,3/12/2014,Spring 2014,8,Liz and Taylor,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,14,272,544,36.714285714285715,1,KL-P14,272,1,0.834,1,272,0.003676470588235294,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
152,387,0.529411765,22,12,Reef,SH,rest,rest,midday,2,0,1.002,0.0167,1.002,1.002,Lad,0,0.001,1,10000,1000,High,NRM&CS,High,High,3/12/2014,Spring 2014,8,Liz and Taylor,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,14,272,544,36.714285714285715,1,KL-P14,272,1,1.002,1,272,0.003676470588235294,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
443,2505,0.714285714,11,17,Reef,EXP,rest,rest,midday,1,1,0.798,0.0133,0.798,0.798,BZ,1,0.99999,0,150,0,Low,Intern,Low,Low,1/21/2015,Winter 2015,14,Liz and BZ,KL-P14,0.5,Florida,FKNMS,Key Largo,patch,15,272,544,36.714285714285715,1,KL-P14,272,1,0.798,1,272,0.003676470588235294,544,1.6666666666666667,1.6361481481111109,544,3.063725490196078,0.0030637254901960784,10.16754850073016,12.353569107857142
20,121,0.891891892,1.5,16,Sand,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
21,121,0.891891892,2,20,Sand,EXP,swim,active,midday,1,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
24,121,0.891891892,15,18,Reef,EXP,hover,active,Crepuscular,1,1,1.998,0.0333,1.998,1.998,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
23,121,0.891891892,72,10,Reef,SH,rest,rest,midday,1,1,2,0.0333,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
25,121,0.891891892,2,19,Reef,EXP,rest,rest,midday,1,1,3,0.05,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
26,121,0.891891892,2,25,Reef,SH,rest,rest,midday,1,1,3,0.05,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
27,121,0.891891892,72,10,Reef,SH,rest,rest,midday,1,1,4,0.0667,2,2,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
19,121,0.891891892,29,13,Sand,EXP,hover,active,Crepuscular,2,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
22,121,0.891891892,56,23,Reef,SH,rest,rest,midday,2,1,1.002,0.0167,1.002,1.002,Danielle,1,0.99999,0,NA,NA,Low,Intern,Medium,Low,3/20/2013,Spring 2013,2,Danielle,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,1.5562222222222222,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
31,122,0.891891892,72,12,Reef,SH,rest,rest,midday,1,0,0,0,0.083333333,0.083333333,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
36,122,0.891891892,47,7,Reef,EXP,hover,active,Crepuscular,1,0,1.998,0.0333,1.998,1.998,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
34,122,0.891891892,18,10,Reef,SH,rest,rest,midday,2,0,1.002,0.0167,1.002,1.002,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
35,122,0.891891892,35,5,Reef,SH,rest,rest,midday,3,0,1.998,0.0333,1.998,1.998,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
28,122,0.891891892,0,5,Reef,EXP,swim,active,midday,1,1,0,0,0.083333333,0.083333333,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
29,122,0.891891892,NA,7,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
30,122,0.891891892,NA,7,Reef,EXP,hover,active,Crepuscular,1,1,0,0,0.083333333,0.083333333,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
32,122,0.891891892,15,15,Reef,EXP,rest,rest,Crepuscular,1,1,0,0,0.083333333,0.083333333,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
33,122,0.891891892,18,15,Reef,SH,rest,rest,Crepuscular,1,1,0,0,0.083333333,0.083333333,Roger,0.555555556,0.555555556,0.444444444,NA,NA,High,NA,High,High,3/20/2013,Spring 2013,2,Roger/Patricia Grimes,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1216,2080,47,1,KL-P30,1216,9,0.6108888886666667,9,1216,0.007401315789473684,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
38,163,1,17,8,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
39,163,1,16,10,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
40,163,1,28,11,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080,47,1,KL-P30,1040,13,0.7368717946923077,13,1040,0.0125,2080,7.583333333333333,1.7353888888125,2080,3.6458333333333335,0.0036458333333333334,9.86389994585,22.382782937685715
